province,province_code,city,city_code,area,area_code,zip
Southern Leyte,PH-SLE,San Francisco,PH-SLE-13,Pasta,PH-SLE-13-41,8501
Southern Leyte,PH-SLE,San Francisco,PH-SLE-13,Pinamudlan,PH-SLE-13-42,6613
Southern Leyte,PH-SLE,San Francisco,PH-SLE-13,Pisa-an,PH-SLE-13-43,8501
Southern Leyte,PH-SLE,San Francisco,PH-SLE-13,Punta,PH-SLE-13-44,6613
Southern Leyte,PH-SLE,San Francisco,PH-SLE-13,Rizal,PH-SLE-13-45,8501
Southern Leyte,PH-SLE,San Francisco,PH-SLE-13,San Isidro,PH-SLE-13-46,6050
Southern Leyte,PH-SLE,San Francisco,PH-SLE-13,San Isidro,PH-SLE-13-46,8501
Southern Leyte,PH-SLE,San Francisco,PH-SLE-13,Santa Ana,PH-SLE-13-47,8501
Southern Leyte,PH-SLE,San Francisco,PH-SLE-13,Santa Cruz,PH-SLE-13-48,6050
Southern Leyte,PH-SLE,San Francisco,PH-SLE-13,Santa Cruz,PH-SLE-13-48,6613
Southern Leyte,PH-SLE,San Francisco,PH-SLE-13,Santa Paz Norte,PH-SLE-13-49,6613
Southern Leyte,PH-SLE,San Francisco,PH-SLE-13,Santa Paz Sur,PH-SLE-13-50,6613
Southern Leyte,PH-SLE,San Francisco,PH-SLE-13,Santiago,PH-SLE-13-51,6050
Southern Leyte,PH-SLE,San Francisco,PH-SLE-13,Sonog,PH-SLE-13-52,6050
Southern Leyte,PH-SLE,San Francisco,PH-SLE-13,Southern Poblacion,PH-SLE-13-53,6050
Southern Leyte,PH-SLE,San Francisco,PH-SLE-13,Sudmon,PH-SLE-13-54,6613
Southern Leyte,PH-SLE,San Francisco,PH-SLE-13,Tagapua,PH-SLE-13-55,8501
Southern Leyte,PH-SLE,San Francisco,PH-SLE-13,Tinaan,PH-SLE-13-56,6613
Southern Leyte,PH-SLE,San Francisco,PH-SLE-13,Tuno,PH-SLE-13-57,6613
Southern Leyte,PH-SLE,San Francisco,PH-SLE-13,Ubos (Pob.),PH-SLE-13-58,6613
Southern Leyte,PH-SLE,San Francisco,PH-SLE-13,Unidos,PH-SLE-13-59,6050
Southern Leyte,PH-SLE,San Francisco,PH-SLE-13,Union,PH-SLE-13-60,6050
Southern Leyte,PH-SLE,San Francisco,PH-SLE-13,Western Poblacion,PH-SLE-13-61,6050
Southern Leyte,PH-SLE,San Juan (Cabalian),PH-SLE-14,Agay-ay,PH-SLE-14-0,6611
Southern Leyte,PH-SLE,San Juan (Cabalian),PH-SLE-14,Basak,PH-SLE-14-1,6611
Southern Leyte,PH-SLE,San Juan (Cabalian),PH-SLE-14,Bobon A,PH-SLE-14-2,6611
Southern Leyte,PH-SLE,San Juan (Cabalian),PH-SLE-14,Bobon B,PH-SLE-14-3,6611
Southern Leyte,PH-SLE,San Juan (Cabalian),PH-SLE-14,Dayanog,PH-SLE-14-4,6611
Southern Leyte,PH-SLE,San Juan (Cabalian),PH-SLE-14,Garrido,PH-SLE-14-5,6611
Southern Leyte,PH-SLE,San Juan (Cabalian),PH-SLE-14,Minoyho,PH-SLE-14-6,6611
Southern Leyte,PH-SLE,San Juan (Cabalian),PH-SLE-14,Osao,PH-SLE-14-7,6611
Southern Leyte,PH-SLE,San Juan (Cabalian),PH-SLE-14,Pong-oy,PH-SLE-14-8,6611
Southern Leyte,PH-SLE,San Juan (Cabalian),PH-SLE-14,San Jose (Pob.),PH-SLE-14-9,6611
Southern Leyte,PH-SLE,San Juan (Cabalian),PH-SLE-14,San Roque,PH-SLE-14-10,6611
Southern Leyte,PH-SLE,San Juan (Cabalian),PH-SLE-14,San Vicente,PH-SLE-14-11,6611
Southern Leyte,PH-SLE,San Juan (Cabalian),PH-SLE-14,Santa Cruz (Pob.),PH-SLE-14-12,6611
Southern Leyte,PH-SLE,San Juan (Cabalian),PH-SLE-14,Santa Filomena,PH-SLE-14-13,6611
Southern Leyte,PH-SLE,San Juan (Cabalian),PH-SLE-14,Santo Ni,PH-SLE-14-14,6611
Southern Leyte,PH-SLE,San Juan (Cabalian),PH-SLE-14,Somoje,PH-SLE-14-15,6611
Southern Leyte,PH-SLE,San Juan (Cabalian),PH-SLE-14,Sua,PH-SLE-14-16,6611
Southern Leyte,PH-SLE,San Juan (Cabalian),PH-SLE-14,Timba,PH-SLE-14-17,6611
Southern Leyte,PH-SLE,San Ricardo,PH-SLE-15,Benit,PH-SLE-15-0,6617
Southern Leyte,PH-SLE,San Ricardo,PH-SLE-15,Bitoon,PH-SLE-15-1,6617
Southern Leyte,PH-SLE,San Ricardo,PH-SLE-15,Cabutan,PH-SLE-15-2,6617
Southern Leyte,PH-SLE,San Ricardo,PH-SLE-15,Camang,PH-SLE-15-3,6617
Southern Leyte,PH-SLE,San Ricardo,PH-SLE-15,Esperanza,PH-SLE-15-4,6617
Southern Leyte,PH-SLE,San Ricardo,PH-SLE-15,Esperanza Dos,PH-SLE-15-5,6617
Southern Leyte,PH-SLE,San Ricardo,PH-SLE-15,Inolinan,PH-SLE-15-6,6617
Southern Leyte,PH-SLE,San Ricardo,PH-SLE-15,Kinachawa,PH-SLE-15-7,6617
Southern Leyte,PH-SLE,San Ricardo,PH-SLE-15,Looc,PH-SLE-15-8,6617
Southern Leyte,PH-SLE,San Ricardo,PH-SLE-15,Pinut-an,PH-SLE-15-9,6617
Southern Leyte,PH-SLE,San Ricardo,PH-SLE-15,Poblacion,PH-SLE-15-10,6617
Southern Leyte,PH-SLE,San Ricardo,PH-SLE-15,San Antonio (Alangalang),PH-SLE-15-11,6617
Southern Leyte,PH-SLE,San Ricardo,PH-SLE-15,San Ramon,PH-SLE-15-12,6617
Southern Leyte,PH-SLE,San Ricardo,PH-SLE-15,Saub,PH-SLE-15-13,6617
Southern Leyte,PH-SLE,San Ricardo,PH-SLE-15,Timba,PH-SLE-15-14,6617
Southern Leyte,PH-SLE,Silago,PH-SLE-16,Balagawan,PH-SLE-16-0,6607
Southern Leyte,PH-SLE,Silago,PH-SLE-16,Catmon,PH-SLE-16-1,6607
Southern Leyte,PH-SLE,Silago,PH-SLE-16,Hingatungan,PH-SLE-16-2,6607
Southern Leyte,PH-SLE,Silago,PH-SLE-16,Imelda,PH-SLE-16-3,6607
Southern Leyte,PH-SLE,Silago,PH-SLE-16,Katipunan,PH-SLE-16-4,6607
Southern Leyte,PH-SLE,Silago,PH-SLE-16,Laguma,PH-SLE-16-5,6607
Southern Leyte,PH-SLE,Silago,PH-SLE-16,Mercedes,PH-SLE-16-6,6607
Southern Leyte,PH-SLE,Silago,PH-SLE-16,Pob. District I,PH-SLE-16-7,6607
Southern Leyte,PH-SLE,Silago,PH-SLE-16,Pob. District II,PH-SLE-16-8,6607
Southern Leyte,PH-SLE,Silago,PH-SLE-16,Puntana,PH-SLE-16-9,6607
Southern Leyte,PH-SLE,Silago,PH-SLE-16,Salvacion,PH-SLE-16-10,6607
Southern Leyte,PH-SLE,Silago,PH-SLE-16,Sap-ang,PH-SLE-16-11,6607
Southern Leyte,PH-SLE,Silago,PH-SLE-16,Sudmon,PH-SLE-16-12,6607
Southern Leyte,PH-SLE,Silago,PH-SLE-16,Tuba-on,PH-SLE-16-13,6607
Southern Leyte,PH-SLE,Silago,PH-SLE-16,Tubod,PH-SLE-16-14,6607
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Ampongol,PH-SLE-17-0,6007
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Bagakay,PH-SLE-17-1,6007
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Bagatayam,PH-SLE-17-2,6007
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Bawo,PH-SLE-17-3,6007
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Benit,PH-SLE-17-4,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Buac Daku,PH-SLE-17-5,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Buac Gamay,PH-SLE-17-6,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Cabadbaran,PH-SLE-17-7,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Cabalawan,PH-SLE-17-8,6007
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Cabangahan,PH-SLE-17-9,6007
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Calumboyan,PH-SLE-17-10,6007
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Concepcion,PH-SLE-17-11,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Consolacion,PH-SLE-17-12,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Dagsa,PH-SLE-17-13,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Dakit,PH-SLE-17-14,6007
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Damolog,PH-SLE-17-15,6007
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Hibod-hibod,PH-SLE-17-16,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Hindangan,PH-SLE-17-17,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Hipantag,PH-SLE-17-18,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Ibabao,PH-SLE-17-19,6007
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Javier,PH-SLE-17-20,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Kahupian,PH-SLE-17-21,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Kanangkaan,PH-SLE-17-22,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Kauswagan,PH-SLE-17-23,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,La Purisima Concepcion,PH-SLE-17-24,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Libas,PH-SLE-17-25,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Liki,PH-SLE-17-26,6007
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Lubo,PH-SLE-17-27,6007
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Lum-an,PH-SLE-17-28,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Mabicay,PH-SLE-17-29,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Mac,PH-SLE-17-30,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Magatas,PH-SLE-17-31,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Mahayahay,PH-SLE-17-32,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Malinao,PH-SLE-17-33,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Maria Plana,PH-SLE-17-34,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Milagroso,PH-SLE-17-35,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Mohon,PH-SLE-17-36,6007
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Nahus-an,PH-SLE-17-37,6007
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Olisihan,PH-SLE-17-38,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Pancho Villa,PH-SLE-17-39,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Pandan,PH-SLE-17-40,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Pansoy,PH-SLE-17-41,6007
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Poblacion,PH-SLE-17-42,6007
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Rizal,PH-SLE-17-43,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Salvacion,PH-SLE-17-44,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,San Francisco Mabuhay,PH-SLE-17-45,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,San Isidro,PH-SLE-17-46,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,San Jose,PH-SLE-17-47,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,San Juan (Agata),PH-SLE-17-48,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,San Miguel,PH-SLE-17-49,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,San Pedro,PH-SLE-17-50,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,San Roque,PH-SLE-17-51,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,San Vicente,PH-SLE-17-52,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Santa Maria,PH-SLE-17-53,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Suba,PH-SLE-17-54,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Tabunok,PH-SLE-17-55,6007
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Takay,PH-SLE-17-56,6007
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Tampoong,PH-SLE-17-57,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Zone I (Pob.),PH-SLE-17-58,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Zone II (Pob.),PH-SLE-17-59,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Zone III (Pob.),PH-SLE-17-60,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Zone IV (Pob.),PH-SLE-17-61,6606
Southern Leyte,PH-SLE,Sogod,PH-SLE-17,Zone V (Pob.),PH-SLE-17-62,6606
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Anahawan,PH-SLE-18-0,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Banday (Pob.),PH-SLE-18-1,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Biasong,PH-SLE-18-2,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Bogo (Pob.),PH-SLE-18-3,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Cabascan,PH-SLE-18-4,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Camansi,PH-SLE-18-5,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Cambite (Pob.),PH-SLE-18-6,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Canlupao,PH-SLE-18-7,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Carnaga,PH-SLE-18-8,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Cawayan,PH-SLE-18-9,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Higosoan,PH-SLE-18-10,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Hinagtikan,PH-SLE-18-11,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Hinapo,PH-SLE-18-12,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Hugpa,PH-SLE-18-13,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Iniguihan Pob. (Salvacion),PH-SLE-18-14,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Looc,PH-SLE-18-15,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Luan,PH-SLE-18-16,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Maanyag,PH-SLE-18-17,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Mag-ata,PH-SLE-18-18,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Mapgap,PH-SLE-18-19,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Maslog,PH-SLE-18-20,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Ponong,PH-SLE-18-21,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Rizal,PH-SLE-18-22,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,San Agustin,PH-SLE-18-23,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,San Antonio,PH-SLE-18-24,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,San Isidro,PH-SLE-18-25,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,San Miguel,PH-SLE-18-26,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,San Roque,PH-SLE-18-27,6605
Southern Leyte,PH-SLE,Tomas Oppus,PH-SLE-18,Tinago,PH-SLE-18-28,6605
Sultan Kudarat,PH-SUK,Bagumbayan,PH-SUK-0,Bai Sarifinang,PH-SUK-0-0,9810
Sultan Kudarat,PH-SUK,Bagumbayan,PH-SUK-0,Biwang,PH-SUK-0-1,9810
Sultan Kudarat,PH-SUK,Bagumbayan,PH-SUK-0,Busok,PH-SUK-0-2,9810
Sultan Kudarat,PH-SUK,Bagumbayan,PH-SUK-0,Chua,PH-SUK-0-3,9810
Sultan Kudarat,PH-SUK,Bagumbayan,PH-SUK-0,Daguma,PH-SUK-0-4,9810
Sultan Kudarat,PH-SUK,Bagumbayan,PH-SUK-0,Daluga,PH-SUK-0-5,9810
Sultan Kudarat,PH-SUK,Bagumbayan,PH-SUK-0,Kabulanan,PH-SUK-0-6,9810
Sultan Kudarat,PH-SUK,Bagumbayan,PH-SUK-0,Kanulay,PH-SUK-0-7,9810
Sultan Kudarat,PH-SUK,Bagumbayan,PH-SUK-0,Kapaya,PH-SUK-0-8,9810
Sultan Kudarat,PH-SUK,Bagumbayan,PH-SUK-0,Kinayao,PH-SUK-0-9,9810
Sultan Kudarat,PH-SUK,Bagumbayan,PH-SUK-0,Masiag,PH-SUK-0-10,9810
Sultan Kudarat,PH-SUK,Bagumbayan,PH-SUK-0,Monteverde,PH-SUK-0-11,9810
Sultan Kudarat,PH-SUK,Bagumbayan,PH-SUK-0,Poblacion,PH-SUK-0-12,9810
Sultan Kudarat,PH-SUK,Bagumbayan,PH-SUK-0,Santo Ni,PH-SUK-0-13,9810
Sultan Kudarat,PH-SUK,Bagumbayan,PH-SUK-0,Sison,PH-SUK-0-14,9810
Sultan Kudarat,PH-SUK,Bagumbayan,PH-SUK-0,South Sepaka,PH-SUK-0-15,9810
Sultan Kudarat,PH-SUK,Bagumbayan,PH-SUK-0,Sumilil,PH-SUK-0-16,9810
Sultan Kudarat,PH-SUK,Bagumbayan,PH-SUK-0,Titulok,PH-SUK-0-17,9810
Sultan Kudarat,PH-SUK,Bagumbayan,PH-SUK-0,Tuka,PH-SUK-0-18,9810
Sultan Kudarat,PH-SUK,Columbio,PH-SUK-1,Bantangan (Lasak),PH-SUK-1-0,9801
Sultan Kudarat,PH-SUK,Columbio,PH-SUK-1,Datablao,PH-SUK-1-1,9801
Sultan Kudarat,PH-SUK,Columbio,PH-SUK-1,Eday,PH-SUK-1-2,9801
Sultan Kudarat,PH-SUK,Columbio,PH-SUK-1,Elbebe,PH-SUK-1-3,9801
Sultan Kudarat,PH-SUK,Columbio,PH-SUK-1,Lasak,PH-SUK-1-4,9801
Sultan Kudarat,PH-SUK,Columbio,PH-SUK-1,Libertad,PH-SUK-1-5,9801
Sultan Kudarat,PH-SUK,Columbio,PH-SUK-1,Lomoyon,PH-SUK-1-6,9801
Sultan Kudarat,PH-SUK,Columbio,PH-SUK-1,Makat (Sumali Pas),PH-SUK-1-7,9801
Sultan Kudarat,PH-SUK,Columbio,PH-SUK-1,Maligaya,PH-SUK-1-8,9801
Sultan Kudarat,PH-SUK,Columbio,PH-SUK-1,Mayo,PH-SUK-1-9,9801
Sultan Kudarat,PH-SUK,Columbio,PH-SUK-1,Natividad,PH-SUK-1-10,9801
Sultan Kudarat,PH-SUK,Columbio,PH-SUK-1,Poblacion,PH-SUK-1-11,9801
Sultan Kudarat,PH-SUK,Columbio,PH-SUK-1,Polomolok,PH-SUK-1-12,9801
Sultan Kudarat,PH-SUK,Columbio,PH-SUK-1,Sinapulan,PH-SUK-1-13,9801
Sultan Kudarat,PH-SUK,Columbio,PH-SUK-1,Sucob,PH-SUK-1-14,9801
Sultan Kudarat,PH-SUK,Columbio,PH-SUK-1,Telafas,PH-SUK-1-15,9801
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Agoho,PH-SUK-2-0,5407
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Agsabu,PH-SUK-2-1,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Aguinaldo,PH-SUK-2-2,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Ala,PH-SUK-2-3,9806
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Almero,PH-SUK-2-4,5407
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Anolingan,PH-SUK-2-5,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Bakingking,PH-SUK-2-6,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Balubo,PH-SUK-2-7,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Baras,PH-SUK-2-8,5407
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Bentahon,PH-SUK-2-9,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Bunaguit,PH-SUK-2-10,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Catmonon,PH-SUK-2-11,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Cebulan,PH-SUK-2-12,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Concordia,PH-SUK-2-13,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Crossing Luna,PH-SUK-2-14,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Cubo,PH-SUK-2-15,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Dakutan,PH-SUK-2-16,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Daladap,PH-SUK-2-17,9806
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Domorog,PH-SUK-2-18,5407
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Duangan,PH-SUK-2-19,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Dukay,PH-SUK-2-20,9806
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Guadalupe,PH-SUK-2-21,5407
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Guadalupe,PH-SUK-2-21,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Guiamalia,PH-SUK-2-22,9806
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Guibonon,PH-SUK-2-23,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Hawilian,PH-SUK-2-24,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Ilian,PH-SUK-2-25,9806
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Iligan,PH-SUK-2-26,5407
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Kalabuan,PH-SUK-2-27,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Kangkong,PH-SUK-2-28,9806
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Kinamaybay,PH-SUK-2-29,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Labangtaytay,PH-SUK-2-30,5407
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Labao,PH-SUK-2-31,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Labrador,PH-SUK-2-32,5407
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Laguinding,PH-SUK-2-33,9806
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Langag,PH-SUK-2-34,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Libertad,PH-SUK-2-35,5407
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Maasin,PH-SUK-2-36,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Mac-Arthur,PH-SUK-2-37,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Magsaysay,PH-SUK-2-38,5407
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Magsaysay,PH-SUK-2-38,9806
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Mahagcot,PH-SUK-2-39,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Maliwanag,PH-SUK-2-40,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Margues,PH-SUK-2-41,9806
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Masbaranon,PH-SUK-2-42,5407
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Milagros,PH-SUK-2-43,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Nato,PH-SUK-2-44,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,New Gingoog,PH-SUK-2-45,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,New Panay,PH-SUK-2-46,9806
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Numo,PH-SUK-2-47,9806
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Odiong,PH-SUK-2-48,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Oro,PH-SUK-2-49,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Paitan,PH-SUK-2-50,9806
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Pamantingan,PH-SUK-2-51,9806
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Piglawigan,PH-SUK-2-52,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Poblacion,PH-SUK-2-53,5407
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Poblacion,PH-SUK-2-53,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Poblacion,PH-SUK-2-53,9806
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Potingbato,PH-SUK-2-54,5407
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Remedios,PH-SUK-2-55,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Rizal,PH-SUK-2-56,5407
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Sagasa,PH-SUK-2-57,9806
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Salabaca,PH-SUK-2-58,9806
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Saliao,PH-SUK-2-59,9806
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Salug,PH-SUK-2-60,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Salumping,PH-SUK-2-61,9806
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,San Isidro,PH-SUK-2-62,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,San Jose,PH-SUK-2-63,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,San Roque,PH-SUK-2-64,5407
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,San Toribio,PH-SUK-2-65,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,San Vicente,PH-SUK-2-66,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Santa Fe,PH-SUK-2-67,8513
Sultan Kudarat,PH-SUK,Esperanza,PH-SUK-2,Santiago,PH-SUK-2-68,5407
